"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"96","1990","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","98.4","474.9","691.4","911.3","341.2","113.2","3.5","0.3","2634.2"
"96","1991","7","Maharashtra","Thane","0.0","0.0","0.0","5.2","1.1","464.7","1043.5","402.5","79.2","2.8","0.7","0.0","1999.7"
"96","1992","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","256.2","475.8","942.0","423.5","23.7","0.0","0.0","2121.2"
"96","1993","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","407.1","956.7","412.6","435.6","181.1","0.0","0.0","2393.1"
"96","1994","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","553.0","1168.3","649.1","377.0","13.8","0.0","0.0","2761.2"
"96","1995","7","Maharashtra","Thane","1.6","0.0","0.0","0.0","3.7","82.3","975.0","306.8","329.6","80.5","2.4","0.0","1781.9"
"96","1996","7","Maharashtra","Thane","0.1","0.0","0.0","2.3","0.0","283.9","1007.8","539.0","203.9","122.3","0.4","0.0","2159.7"
"96","1997","7","Maharashtra","Thane","15.0","0.0","0.0","0.0","0.0","858.3","1101.3","947.4","586.9","0.0","94.5","51.4","3654.8"
"96","1998","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","330.1","697.2","629.9","805.0","212.0","21.3","0.0","2695.5"
"96","1999","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","16.5","470.8","700.2","234.5","320.8","189.4","0.0","0.0","1932.2"
"96","2000","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","118.0","308.5","1211.5","648.8","98.1","61.1","0.0","2.3","2448.3"
"96","2001","7","Maharashtra","Thane","2.3","0.0","0.0","0.0","0.4","664.8","772.8","647.1","200.5","67.2","1.0","0.0","2356.1"
"96","2002","7","Maharashtra","Thane","0.0","1.1","0.2","0.0","0.2","1012.1","260.0","845.6","169.8","4.1","0.1","0.5","2293.7"
"96","2003","7","Maharashtra","Thane","0.6","0.1","0.0","0.2","0.0","716.5","906.0","625.8","312.2","21.3","1.2","0.0","2583.9"
"96","2004","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","8.0","425.7","814.0","1452.6","194.7","34.8","0.0","0.0","2929.8"
"96","2005","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","706.5","1237.0","726.3","876.2","17.1","0.0","0.0","3563.1"
"96","2006","7","Maharashtra","Thane","0.0","0.0","0.3","0.0","32.8","489.7","1153.7","1073.1","284.0","105.7","0.0","0.0","3139.3"
"96","2007","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","512.5","723.7","957.4","401.0","0.0","0.1","0.0","2594.7"
"96","2008","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","528.0","925.1","846.5","443.9","37.7","0.1","0.1","2781.4"
"96","2009","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","131.1","1290.5","176.2","203.2","189.2","0.0","0.0","1990.2"
"96","2012","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","0.0","241.0","725.7","544.4","577.3","104.5","0.0","0.0","2192.9"
"96","2013","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","12.5","911.2","1157.7","483.6","357.6","103.8","0.1","0.0","3026.5"
"96","2014","7","Maharashtra","Thane","0.3","2.8","0.7","0.1","0.5","111.9","1266.8","625.8","426.5","34.1","2.8","0.0","2472.3"
"96","2015","7","Maharashtra","Thane","0.0","0.0","21.9","0.0","0.0","545.4","657.9","258.6","235.8","60.6","47.7","0.0","1827.9"
"96","2016","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","0.0","346.9","1146.0","704.0","445.9","58.5","-1.0","-1.0","2701.3"
"96","2017","7","Maharashtra","Thane","0.0","0.0","0.0","0.0","1.3","681.4","1153.8","950.5","458.1","182.5","0.0","22.7","3450.3"
"97","1990","7","Maharashtra","Raigad","0.0","0.0","0.4","0.0","153.2","956.2","1010.2","1492.8","431.8","252.1","9.3","0.0","4306.0"
"97","1991","7","Maharashtra","Raigad","0.0","0.0","0.2","7.8","3.1","912.0","1736.9","688.0","100.8","11.2","0.1","0.2","3460.3"
"97","1992","7","Maharashtra","Raigad","0.0","0.0","0.4","0.0","1.9","239.4","797.6","1329.0","431.7","90.0","0.0","0.0","2890.0"
"97","1993","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","6.0","627.8","1485.8","713.8","784.2","225.6","38.7","6.2","3888.1"
"97","1994","7","Maharashtra","Raigad","11.7","0.0","0.0","0.0","8.8","848.3","1281.4","570.3","445.5","81.5","11.2","0.0","3258.7"
"97","1995","7","Maharashtra","Raigad","4.6","0.0","0.0","2.9","4.6","197.3","1087.6","521.9","521.7","188.6","2.8","0.0","2532.0"
"97","1996","7","Maharashtra","Raigad","0.1","0.0","0.0","0.0","2.3","345.4","1303.9","685.8","347.8","238.2","0.5","0.0","2924.0"
"97","1997","7","Maharashtra","Raigad","46.3","0.0","0.0","6.0","0.0","817.0","1317.0","908.0","229.0","2.0","13.0","59.0","3397.3"
"97","1998","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","7.4","513.7","1034.0","843.0","571.5","296.2","44.8","3.0","3313.6"
"97","1999","7","Maharashtra","Raigad","0.0","0.2","0.0","0.0","51.2","929.1","1345.3","331.0","398.1","202.7","0.0","0.0","3257.6"
"97","2000","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","181.1","591.3","1255.6","959.2","260.6","104.0","0.0","10.2","3362.0"
"97","2001","7","Maharashtra","Raigad","3.3","0.0","0.0","0.0","26.9","471.2","929.8","613.2","221.6","72.9","0.0","0.0","2338.9"
"97","2002","7","Maharashtra","Raigad","0.0","0.0","0.0","0.1","1.9","646.9","355.2","914.5","251.3","25.2","1.5","0.6","2197.2"
"97","2003","7","Maharashtra","Raigad","0.2","1.4","0.0","0.0","56.8","977.3","970.3","611.9","347.4","34.2","0.1","0.0","2999.6"
"97","2004","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","4.0","521.0","1019.6","1335.3","320.5","26.0","2.0","0.0","3228.4"
"97","2005","7","Maharashtra","Raigad","0.0","0.0","0.2","0.0","0.0","662.3","1541.8","947.0","775.7","48.7","0.0","0.0","3975.7"
"97","2006","7","Maharashtra","Raigad","0.0","0.0","1.1","0.0","73.2","568.3","1427.0","1184.2","365.1","210.6","2.4","0.0","3831.9"
"97","2007","7","Maharashtra","Raigad","0.0","0.0","0.0","5.1","0.1","1086.6","1024.3","1062.8","558.6","8.6","11.0","0.0","3757.1"
"97","2008","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","0.0","815.4","912.9","965.5","542.2","86.2","0.4","0.6","3323.2"
"97","2009","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","0.1","205.4","1185.3","287.5","349.3","228.9","0.0","0.0","2256.5"
"97","2012","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","0.0","441.8","937.8","898.1","618.7","174.9","0.0","0.0","3071.3"
"97","2013","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","0.3","1177.7","1712.0","457.8","332.7","112.7","3.0","6.5","3802.7"
"97","2014","7","Maharashtra","Raigad","0.0","1.0","0.3","0.0","6.5","154.2","1418.6","752.0","521.7","69.9","9.2","24.1","2957.5"
"97","2015","7","Maharashtra","Raigad","0.0","0.0","54.2","1.6","11.5","897.6","543.3","365.6","247.8","106.1","16.7","0.0","2244.4"
"97","2016","7","Maharashtra","Raigad","0.0","0.0","3.1","0.0","1.5","692.7","1386.1","1018.5","788.0","117.9","0.0","0.0","4007.8"
"97","2017","7","Maharashtra","Raigad","0.0","0.0","0.0","0.0","22.2","920.0","1256.8","903.7","571.9","158.2","0.4","29.3","3862.5"
"98","1990","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","200.3","958.6","941.9","1354.5","355.8","265.7","20.3","0.0","4097.1"
"98","1991","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","2.0","11.9","894.0","1756.6","765.6","100.2","27.4","0.3","0.0","3558.0"
"98","1992","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","0.3","490.0","1137.6","1217.1","330.3","120.3","0.5","0.0","3296.1"
"98","1993","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","0.0","786.5","1763.9","947.7","641.9","256.0","0.0","0.0","4396.0"
"98","1994","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","23.0","996.2","1325.9","643.8","494.4","203.5","10.0","0.0","3696.8"
"98","1995","7","Maharashtra","Ratnagiri","0.4","0.0","0.0","1.6","17.1","419.7","1366.6","769.9","583.4","294.1","0.0","0.9","3453.7"
"98","1996","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","0.0","567.8","1452.7","709.8","306.1","261.7","0.1","0.0","3298.2"
"98","1997","7","Maharashtra","Ratnagiri","51.7","0.0","0.0","0.0","0.0","841.3","1005.8","805.0","240.7","17.6","6.0","121.2","3089.3"
"98","1998","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","3.1","819.5","983.4","972.7","532.9","359.1","53.2","0.0","3723.9"
"98","1999","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","74.7","1195.5","1239.5","338.5","283.3","178.1","0.0","0.0","3309.6"
"98","2000","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","0.0","886.0","1304.9","992.2","167.7","174.5","0.0","4.1","3529.4"
"98","2001","7","Maharashtra","Ratnagiri","3.0","0.0","0.0","0.0","88.6","634.7","855.6","805.6","317.0","98.1","5.7","0.0","2808.3"
"98","2002","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","1.1","1068.7","605.3","826.0","249.6","129.9","2.8","0.0","2883.4"
"98","2003","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","0.0","889.6","1210.5","638.2","283.9","57.6","1.1","0.0","3080.9"
"98","2004","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","27.9","848.7","1001.7","908.2","273.3","41.5","1.8","0.0","3103.1"
"98","2005","7","Maharashtra","Ratnagiri","0.2","0.0","0.0","0.0","0.0","716.5","1352.6","873.8","597.9","93.6","0.0","0.0","3634.6"
"98","2006","7","Maharashtra","Ratnagiri","0.0","0.0","0.8","0.0","310.9","790.5","1122.4","836.7","469.7","163.8","3.9","0.0","3698.7"
"98","2007","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.6","2.5","1254.1","880.1","1126.1","767.7","27.8","17.3","0.0","4076.2"
"98","2008","7","Maharashtra","Ratnagiri","0.0","0.0","5.2","0.0","40.5","871.7","660.3","826.4","520.9","55.2","0.1","10.9","2991.2"
"98","2009","7","Maharashtra","Ratnagiri","0.0","0.0","0.6","0.0","0.3","316.5","1350.7","402.6","512.5","291.2","0.0","0.0","2874.4"
"98","2012","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","0.7","783.0","1261.7","871.5","537.7","266.1","0.0","0.0","3720.7"
"98","2013","7","Maharashtra","Ratnagiri","0.0","0.2","0.0","0.0","12.1","1352.0","1786.0","593.7","352.8","260.3","0.3","0.0","4357.4"
"98","2014","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","6.5","322.1","1480.0","600.5","523.9","83.3","12.9","5.3","3034.5"
"98","2015","7","Maharashtra","Ratnagiri","6.0","0.0","31.7","0.0","6.7","1030.4","408.4","446.0","282.0","129.5","13.3","0.0","2354.0"
"98","2016","7","Maharashtra","Ratnagiri","0.0","0.4","0.1","1.0","1.2","997.9","1693.4","902.1","793.1","145.6","0.0","0.0","4534.8"
"98","2017","7","Maharashtra","Ratnagiri","0.0","0.0","0.0","0.0","93.6","948.0","1094.0","688.1","704.7","155.2","2.1","9.8","3695.5"
"99","1990","7","Maharashtra","Nasik","0.2","0.0","0.0","0.2","87.8","131.5","305.8","365.9","134.3","119.4","21.6","1.9","1168.6"
"99","1991","7","Maharashtra","Nasik","0.0","0.0","0.0","9.4","3.3","290.2","302.3","176.6","71.6","8.6","5.2","0.0","867.2"
"99","1992","7","Maharashtra","Nasik","0.0","0.0","0.0","0.0","0.6","151.6","198.0","259.4","171.0","47.2","0.2","0.0","828.0"
"99","1993","7","Maharashtra","Nasik","0.0","0.0","0.0","0.0","8.0","164.2","407.2","129.2","242.1","159.1","0.0","0.0","1109.8"
"99","1994","7","Maharashtra","Nasik","0.0","0.0","0.0","0.0","0.0","335.5","452.3","255.8","191.8","39.8","9.5","0.0","1284.7"
"99","1995","7","Maharashtra","Nasik","10.3","0.0","0.0","1.1","3.9","47.3","328.5","97.2","236.0","91.2","0.0","0.0","815.5"
"99","1996","7","Maharashtra","Nasik","0.0","0.0","0.0","0.0","0.0","162.6","314.4","265.7","175.7","93.6","3.2","0.0","1015.2"
"99","1997","7","Maharashtra","Nasik","28.6","0.0","0.0","0.0","0.0","93.0","220.0","278.0","157.0","14.0","28.0","13.0","831.6"
"99","1998","7","Maharashtra","Nasik","0.0","0.0","0.0","9.7","5.7","142.9","257.5","274.1","292.3","148.9","31.5","0.0","1162.6"
"99","1999","7","Maharashtra","Nasik","0.0","2.5","0.0","0.0","23.7","239.3","330.5","101.5","146.5","236.1","0.0","0.0","1080.1"
"99","2000","7","Maharashtra","Nasik","0.0","1.3","0.0","0.0","0.0","176.3","241.1","216.4","80.7","44.9","0.0","2.5","763.2"
"99","2001","7","Maharashtra","Nasik","11.4","0.0","0.0","0.1","1.0","233.1","239.2","173.7","131.7","94.6","6.7","1.3","892.8"
"99","2002","7","Maharashtra","Nasik","1.3","0.0","0.2","0.9","0.3","408.7","117.4","283.3","98.3","0.4","6.7","0.0","917.3"
"99","2003","7","Maharashtra","Nasik","0.7","2.1","0.0","0.0","78.4","237.7","379.2","229.7","156.3","8.5","3.3","0.0","1095.9"
"99","2004","7","Maharashtra","Nasik","0.0","0.0","0.0","0.0","50.2","179.1","231.9","595.0","202.1","92.2","14.0","0.0","1364.5"
"99","2005","7","Maharashtra","Nasik","0.5","0.0","0.0","2.2","3.3","388.3","395.4","260.8","394.4","45.8","0.0","0.0","1490.7"
"99","2006","7","Maharashtra","Nasik","0.0","0.0","0.9","0.1","2.1","155.3","516.7","615.4","217.1","55.6","10.7","0.0","1573.9"
"99","2007","7","Maharashtra","Nasik","0.0","0.0","0.0","2.8","0.1","270.3","349.5","330.7","237.3","0.0","5.0","0.0","1195.7"
"99","2008","7","Maharashtra","Nasik","0.0","0.0","0.0","1.0","0.0","53.2","246.2","353.7","475.5","53.8","0.2","0.5","1184.1"
"99","2009","7","Maharashtra","Nasik","0.0","0.0","1.3","0.2","14.6","45.5","371.4","123.1","113.6","73.2","0.0","0.0","742.9"
"99","2012","7","Maharashtra","Nasik","0.0","0.0","0.0","0.0","17.7","81.6","290.6","295.6","184.8","80.3","0.0","0.0","950.6"
"99","2013","7","Maharashtra","Nasik","0.0","5.1","0.7","3.9","0.4","253.0","406.1","239.1","220.3","81.3","1.7","0.0","1211.6"
"99","2014","7","Maharashtra","Nasik","5.7","5.7","22.2","0.0","70.7","30.1","379.1","252.6","222.5","29.3","39.2","16.4","1073.5"
"99","2015","7","Maharashtra","Nasik","3.3","0.0","37.8","7.9","0.0","177.3","254.6","90.2","206.9","36.4","24.3","0.0","838.7"
"99","2016","7","Maharashtra","Nasik","0.0","0.0","15.3","0.0","14.3","63.9","490.3","409.6","167.3","64.7","0.0","0.0","1225.4"
"99","2017","7","Maharashtra","Nasik","0.0","0.0","0.0","0.0","12.9","221.0","580.8","260.8","134.6","121.1","2.0","14.4","1347.6"
"100","1990","7","Maharashtra","Dhule","0.0","0.4","0.0","0.0","68.7","105.6","182.0","274.2","161.0","20.4","18.6","1.9","832.8"
"100","1991","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","158.5","285.1","117.5","9.2","1.2","0.0","0.0","571.5"
"100","1992","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","182.7","138.6","191.2","103.2","108.7","0.0","0.0","724.4"
"100","1993","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","122.2","288.3","74.4","267.3","45.6","0.0","0.0","797.8"
"100","1994","7","Maharashtra","Dhule","0.0","0.0","0.0","4.0","4.0","264.3","280.3","221.5","92.4","2.8","35.5","0.0","904.8"
"100","1995","7","Maharashtra","Dhule","8.1","0.0","1.4","2.1","7.4","18.3","288.9","110.4","123.1","59.9","0.0","0.0","619.6"
"100","1996","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.1","138.6","234.5","140.9","130.8","92.7","0.9","0.0","738.5"
"100","1997","7","Maharashtra","Dhule","0.0","0.0","0.0","12.5","0.0","87.5","107.0","124.5","97.0","30.5","69.0","45.0","573.0"
"100","1998","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","130.1","272.2","175.4","355.2","81.7","5.9","0.6","1021.1"
"100","1999","7","Maharashtra","Dhule","0.0","18.3","0.0","0.0","4.5","182.5","93.0","30.8","119.3","125.3","0.0","0.0","573.7"
"100","2000","7","Maharashtra","Dhule","0.0","2.8","0.0","0.0","0.0","153.7","149.2","36.1","23.2","0.2","0.0","7.0","372.2"
"100","2001","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","187.8","87.7","85.0","95.6","80.3","0.0","0.0","536.4"
"100","2002","7","Maharashtra","Dhule","0.0","3.5","0.0","0.0","3.1","183.5","31.8","160.5","130.8","0.5","0.0","0.0","513.7"
"100","2003","7","Maharashtra","Dhule","4.0","0.7","0.0","1.8","8.1","216.0","221.2","200.6","194.2","1.0","0.0","0.0","847.6"
"100","2004","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","24.3","140.3","196.2","222.5","138.2","72.0","0.0","0.0","793.5"
"100","2005","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","152.5","133.7","48.1","216.0","8.0","0.0","0.0","558.3"
"100","2006","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","124.0","274.8","269.1","231.9","38.3","4.4","0.0","942.5"
"100","2007","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","117.0","179.5","127.3","174.3","0.0","0.0","0.0","598.1"
"100","2008","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","19.5","153.3","80.0","211.0","8.3","0.0","0.0","472.1"
"100","2009","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","60.8","187.3","113.3","155.3","49.0","0.0","0.0","565.7"
"100","2012","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","39.7","171.4","113.3","69.3","10.6","0.0","0.0","404.3"
"100","2013","7","Maharashtra","Dhule","0.0","20.5","1.0","0.8","0.0","220.2","277.2","166.5","145.3","89.6","0.0","0.0","921.1"
"100","2014","7","Maharashtra","Dhule","11.5","6.5","26.4","0.0","0.0","48.0","226.3","105.4","171.7","2.6","22.5","0.4","621.3"
"100","2015","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","151.6","93.8","78.2","210.0","6.6","0.5","0.0","540.7"
"100","2016","7","Maharashtra","Dhule","0.0","0.0","4.0","0.0","2.4","91.0","124.0","93.7","110.9","73.1","0.0","-1.0","499.1"
"100","2017","7","Maharashtra","Dhule","0.0","0.0","0.0","0.0","0.0","108.3","135.8","162.9","105.6","76.0","0.0","14.3","602.9"
"101","1990","7","Maharashtra","Jalgaon","1.2","0.0","0.0","36.1","138.6","131.1","131.5","362.3","98.3","99.9","0.5","9.3","1008.8"
"101","1991","7","Maharashtra","Jalgaon","0.0","0.0","3.2","1.2","0.7","207.5","264.1","67.4","11.1","0.8","3.5","0.0","559.5"
"101","1992","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","1.5","187.6","106.7","228.8","113.8","103.5","0.2","0.0","742.1"
"101","1993","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","0.0","57.9","290.7","124.3","104.3","54.9","20.0","38.0","690.1"
"101","1994","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","0.0","131.7","198.8","198.1","113.7","15.4","2.6","0.0","660.3"
"101","1995","7","Maharashtra","Jalgaon","24.3","0.1","26.8","2.7","17.3","113.3","177.2","43.8","137.2","72.5","0.0","0.2","615.4"
"101","1996","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","0.0","51.6","192.6","178.0","143.3","110.1","1.2","0.0","676.8"
"101","1997","7","Maharashtra","Jalgaon","87.0","0.0","0.0","0.0","0.0","95.8","293.0","293.6","37.7","3.9","50.3","72.8","934.1"
"101","1998","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","0.0","132.9","257.9","247.8","310.7","72.8","40.0","0.0","1062.1"
"101","1999","7","Maharashtra","Jalgaon","0.0","18.2","0.0","0.0","7.0","164.4","101.4","75.1","126.5","112.1","0.0","0.0","604.7"
"101","2000","7","Maharashtra","Jalgaon","0.0","1.3","0.0","0.0","0.0","228.3","203.0","43.0","15.7","0.0","0.0","5.1","496.4"
"101","2001","7","Maharashtra","Jalgaon","16.1","0.0","3.0","0.1","0.7","167.9","114.6","161.0","41.7","148.4","0.0","0.0","653.5"
"101","2002","7","Maharashtra","Jalgaon","2.0","18.6","0.6","0.4","0.2","231.1","56.4","288.5","156.4","0.0","15.1","0.0","769.3"
"101","2003","7","Maharashtra","Jalgaon","0.3","0.5","0.0","0.0","5.8","251.7","218.8","284.0","171.7","0.0","1.1","0.7","934.6"
"101","2004","7","Maharashtra","Jalgaon","0.2","0.0","0.0","0.0","22.3","102.2","169.3","204.5","134.7","14.3","0.0","0.0","647.5"
"101","2005","7","Maharashtra","Jalgaon","5.0","0.3","4.5","1.3","1.2","58.8","147.9","122.8","196.5","2.7","0.0","0.0","541.0"
"101","2006","7","Maharashtra","Jalgaon","0.0","0.0","1.1","0.0","5.0","122.6","360.6","468.8","224.8","56.4","0.0","0.0","1239.3"
"101","2007","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.3","1.7","44.6","247.6","141.1","158.7","0.0","1.4","0.0","595.4"
"101","2008","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","0.0","59.7","141.7","92.7","235.0","18.2","0.0","0.0","547.3"
"101","2009","7","Maharashtra","Jalgaon","0.9","0.0","0.0","0.0","2.0","62.5","224.9","115.9","125.8","62.7","0.0","0.0","594.7"
"101","2012","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","11.7","21.5","165.5","105.9","88.7","14.8","0.0","0.0","408.1"
"101","2013","7","Maharashtra","Jalgaon","0.0","22.2","1.2","0.7","0.0","208.2","251.1","215.1","173.1","57.8","0.0","0.0","929.4"
"101","2014","7","Maharashtra","Jalgaon","10.9","31.1","34.8","0.2","0.7","21.3","252.0","131.9","202.4","1.7","9.5","52.6","749.1"
"101","2015","7","Maharashtra","Jalgaon","0.7","5.8","48.3","12.0","7.2","99.3","45.9","135.7","134.9","3.0","1.9","0.0","494.7"
"101","2016","7","Maharashtra","Jalgaon","0.0","0.0","3.6","0.1","1.8","58.3","273.2","121.4","183.4","63.3","0.0","0.0","705.1"
"101","2017","7","Maharashtra","Jalgaon","0.0","0.0","0.0","0.0","13.0","118.3","158.6","149.9","121.5","44.7","5.6","0.1","611.7"
"102","1990","7","Maharashtra","Ahmednagar","0.4","0.0","0.0","0.0","86.9","90.4","51.7","132.3","66.6","271.2","10.4","2.5","712.4"
"102","1991","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","8.3","8.7","190.5","105.6","10.6","35.9","7.8","6.3","0.0","373.7"
"102","1992","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","1.7","143.1","64.2","96.7","83.0","22.0","5.4","0.0","416.1"
"102","1993","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","17.0","62.8","127.0","92.0","112.4","175.7","0.0","84.0","670.9"
"102","1994","7","Maharashtra","Ahmednagar","2.0","0.0","0.0","26.0","16.0","75.3","75.7","51.2","33.3","28.9","34.0","0.0","342.4"
"102","1995","7","Maharashtra","Ahmednagar","7.1","1.3","1.5","5.7","6.9","40.1","80.4","65.6","168.8","95.4","0.0","0.0","472.8"
"102","1996","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","1.3","89.5","113.2","133.1","156.4","144.0","5.8","0.0","643.3"
"102","1997","7","Maharashtra","Ahmednagar","9.0","0.0","0.0","0.0","38.0","86.0","61.0","18.0","124.0","58.0","149.0","34.0","577.0"
"102","1998","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.2","10.0","132.2","139.5","168.1","194.2","148.0","35.2","0.0","827.4"
"102","1999","7","Maharashtra","Ahmednagar","0.0","14.2","0.0","0.0","43.8","127.8","81.9","14.5","181.7","131.7","0.0","0.0","595.6"
"102","2000","7","Maharashtra","Ahmednagar","0.1","4.4","7.5","0.0","21.6","168.0","71.9","189.1","47.9","54.1","0.0","1.5","566.1"
"102","2001","7","Maharashtra","Ahmednagar","2.4","0.0","0.0","0.4","3.5","89.5","19.6","131.8","127.8","150.4","0.0","0.0","525.4"
"102","2002","7","Maharashtra","Ahmednagar","3.1","0.1","0.0","12.4","0.0","178.4","15.0","112.9","72.2","32.1","3.8","0.0","430.0"
"102","2003","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","2.6","26.3","52.1","84.8","62.3","77.7","24.2","4.6","0.0","334.6"
"102","2004","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","17.1","123.6","103.5","99.7","262.0","60.2","12.2","0.0","678.3"
"102","2005","7","Maharashtra","Ahmednagar","0.8","0.0","0.1","1.8","0.7","82.7","146.9","79.6","214.0","114.9","0.0","0.0","641.5"
"102","2006","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","8.1","166.1","124.3","176.2","225.9","71.2","0.0","0.0","771.8"
"102","2007","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","0.0","205.2","101.8","126.4","157.8","0.0","0.0","0.0","591.2"
"102","2008","7","Maharashtra","Ahmednagar","0.0","0.0","51.9","4.5","0.0","37.7","65.2","108.4","327.3","53.0","0.9","0.0","648.9"
"102","2009","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","0.0","75.6","122.0","127.3","123.0","73.4","0.0","0.0","521.3"
"102","2012","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","3.5","10.3","40.0","86.0","63.6","90.8","99.2","0.7","0.0","394.1"
"102","2013","7","Maharashtra","Ahmednagar","0.0","1.0","0.0","0.0","0.0","142.1","144.1","56.0","182.5","75.5","0.0","0.0","601.2"
"102","2014","7","Maharashtra","Ahmednagar","0.1","1.7","32.7","0.1","14.6","21.0","92.9","198.7","44.6","27.6","63.1","3.4","500.5"
"102","2015","7","Maharashtra","Ahmednagar","0.5","0.0","69.9","0.4","6.6","96.4","34.7","32.9","169.7","35.0","27.1","0.0","473.2"
"102","2016","7","Maharashtra","Ahmednagar","0.0","0.1","5.5","0.0","3.6","88.6","158.8","79.2","209.0","97.6","0.0","0.0","642.4"
"102","2017","7","Maharashtra","Ahmednagar","0.0","0.0","0.0","0.0","8.9","177.0","80.5","225.2","190.5","111.6","0.4","0.3","794.4"
"103","1990","7","Maharashtra","Pune","0.0","0.0","0.0","10.9","57.2","178.3","403.2","365.2","187.6","202.4","21.9","0.0","1426.7"
